cards_1,cards_2,isHigher,guessL,guessR,respKey_Guess,resp_Guess,reportL,reportR,respKey_Report,resp_Report,rt_Guess,rt_Report,isCorrectGuess,isCorrectReport,totalEarnings,guessEarnings,reportEarnings,tTrialStart,tGuessOnset,tGuessResp,tCard1Fixation,tCard1Onset,tCard1Offset,tCard2Fixation,tCard2Onset,tCard2Offset,tReportOnset,tReportResp,tReportFrameOnset,tReportOffset,tTrialEnd,tSummaryOnset,tSummaryOffset,isTest,p1,peP1,riskP1,peRiskP1,p2,riskP2,peP2,peRiskP2
6,1,0,1,2,NaN,-1,NaN,NaN,NaN,NaN,7.10092998668551,NaN,NaN,NaN,-10,NaN,NaN,449771.005870755,449772.009067246,449779.109997233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.111111111111111,0.111111111111111,0.407407407407407,-0.395061728395062,NaN,0.987654320987654,NaN,NaN
8,2,0,1,2,2,2,2,1,2,1,0.947579062602017,1.17509133141721,1,1,15,10,5,449784.227030954,449785.230050642,449786.177629704,449787.284087944,449788.787040563,449790.790031027,NaN,449792.293749892,NaN,449794.297487315,449795.472578646,449795.576261508,449796.579148228,449796.58053314,NaN,NaN,1,0.555555555555556,0.555555555555556,0.407407407407407,-0.098765432098765,1,0.691358024691358,0.444444444444444,-0.493827160493827
9,2,0,2,1,1,2,1,2,1,1,2.25049234676408,1.29578064905945,1,1,15,10,5,449796.795383645,449797.798438985,449800.048931332,449801.155246959,449802.658389533,449804.661585148,NaN,449806.164465,NaN,449808.1682936,449809.464074249,449809.568059869,449810.570904799,449810.573711153,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,0.222222222222222,-0.345679012345679
2,8,1,1,2,1,1,1,2,1,1,1.89064539724495,1.39392006199341,1,1,15,10,5,449810.787572142,449811.790747593,449813.68139299,449814.787475412,449816.290873401,449818.293794312,NaN,449819.796221197,NaN,449821.799948683,449823.193868745,449823.29737568,449824.30046492,449824.301433687,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,0.222222222222222,-0.345679012345679
4,9,1,1,2,1,1,2,1,2,1,1.93213052372448,1.23236516094767,1,1,15,10,5,449824.522266873,449825.525284515,449827.457415039,449828.563966209,449830.067202006,449832.069973585,NaN,449833.572773364,NaN,449835.576675608,449836.809040769,449836.913106754,449837.916043739,449837.916342697,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
10,1,0,2,1,2,1,1,2,2,2,2.01887531316606,1.37405990925618,0,1,-5,-10,5,449843.123229736,449844.126121132,449846.144996445,449847.25121125,449848.75495291,449850.758860707,NaN,449852.262481965,NaN,449854.265968648,449855.640028557,449855.743863383,449856.746724385,449856.747454686,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
1,10,1,1,2,1,1,1,2,1,1,2.0370776039199,1.00150735984789,1,1,15,10,5,449856.960218617,449857.963177519,449860.000255123,449861.106902148,449862.610092648,449864.613103276,NaN,449866.115950398,NaN,449868.119757957,449869.121265317,449869.225202425,449870.22804794,449870.229329692,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
2,10,1,1,2,1,1,2,1,2,1,2.29736282164231,1.00325552315917,1,1,15,10,5,449870.443945238,449871.446874332,449873.744237154,449874.849736563,449876.352719867,449878.355765564,NaN,449879.858719936,NaN,449881.862275295,449882.865530818,449882.969263945,449883.972389423,449883.972875998,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,0.222222222222222,-0.345679012345679
4,2,0,1,2,1,1,1,2,2,2,1.24905658507487,1.13031064532697,0,1,-5,-10,5,449884.188214538,449885.191144802,449886.440201387,449887.546200521,449889.049268866,449891.052102691,NaN,449892.555318032,NaN,449894.559014249,449895.689324894,449895.792776304,449896.795718841,449896.795999389,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-1.33333333333333,0.888888888888889
7,3,0,2,1,2,1,1,2,2,2,0.851646333292592,1.28190025530057,0,1,-5,-10,5,449897.010757254,449898.013880978,449898.865527311,449899.971470921,449901.474548325,449903.477437675,NaN,449904.980366623,NaN,449906.983473398,449908.265373653,449908.36909772,449909.372308239,449909.373186704,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-0.666666666666667,-0.444444444444444
8,3,0,1,2,2,2,1,2,1,1,1.38458249671385,1.08828604884911,1,1,15,10,5,449914.477446442,449915.480521947,449916.865104444,449917.971178099,449919.474290864,449921.477901456,NaN,449922.981743938,NaN,449924.985319753,449926.073605802,449926.177243951,449927.180142068,449927.180299584,NaN,NaN,1,0.555555555555556,0.555555555555556,0.407407407407407,-0.098765432098765,1,0.691358024691358,0.444444444444444,-0.493827160493827
4,10,1,1,2,1,1,1,2,1,1,1.61210996186128,0.835233411402442,1,1,15,10,5,449927.393350199,449928.396088463,449930.008198424,449931.11421334,449932.617135858,449934.620068459,NaN,449936.122950065,NaN,449938.126014173,449938.961247584,449939.06463441,449940.067446609,449940.067665495,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
5,6,1,1,2,2,2,1,2,2,2,1.29044381197309,0.682626815629192,0,1,-5,-10,5,449940.282516584,449941.285791687,449942.576235499,449943.682397994,449945.185360549,449947.188533369,NaN,449948.691498263,NaN,449950.6945989,449951.377225716,449951.480843993,449952.483743571,449952.483982329,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,-1,0.987654320987654,-0.888888888888889,-0.197530864197531
2,3,1,2,1,2,1,2,1,2,1,1.35392709908774,0.593747232866008,1,1,15,10,5,449952.699061363,449953.702128101,449955.0560552,449956.161957312,449957.665025657,449959.667944523,NaN,449961.170821745,NaN,449963.17443146,449963.768178693,449963.87174729,449964.874866338,449964.875024438,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,0.222222222222222,-0.345679012345679
7,1,0,1,2,2,2,2,1,2,1,1.03417773346882,0.64095991756767,1,1,15,10,5,449965.091605572,449966.095120602,449967.129298335,449968.235255095,449969.73828282,449971.741552662,NaN,449973.244641757,NaN,449975.248448439,449975.889408357,449975.993116936,449976.996037263,449976.996194778,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
7,10,1,2,1,2,1,1,2,1,1,1.19137596123619,0.850295320386067,1,1,15,10,5,449981.621453664,449982.624533261,449983.815909222,449984.921653233,449986.424745834,449988.428415457,NaN,449989.932124094,NaN,449991.935090011,449992.785385331,449992.888894312,449993.891855552,449993.892011899,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,1.33333333333333,0.888888888888889
7,2,0,2,1,2,1,2,1,1,2,0.906508328625932,0.866953721619211,0,1,-5,-10,5,449994.107783827,449995.110814036,449996.017322364,449997.123749919,449998.626794593,450000.628420016,NaN,450002.13152606,NaN,450004.13438531,450005.001339031,450005.105154569,450006.107945435,450006.108100905,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-0.666666666666667,-0.444444444444444
7,8,1,2,1,2,1,2,1,2,1,0.672722894465551,0.656982702785172,1,1,15,10,5,450006.325670093,450007.328571132,450008.001294027,450009.107372357,450010.610334036,450012.613240043,NaN,450014.116382032,NaN,450016.119264953,450016.776247656,450016.878939541,450017.881883832,450017.882041055,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,1.33333333333333,0.888888888888889
8,4,0,2,1,2,1,1,2,2,2,0.686401060025673,1.31482166075148,0,1,-5,-10,5,450018.103846515,450019.106893088,450019.793294148,450020.898903146,450022.401867162,450024.404879544,NaN,450025.907721406,NaN,450027.910704564,450029.225526224,450029.329220191,450030.332338071,450030.332497924,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.098765432098765,-1,0.691358024691358,-0.444444444444444,-0.493827160493827
3,6,1,1,2,2,2,2,1,1,2,0.954973542306107,0.777489664324094,0,1,-5,-10,5,450030.554397484,450031.557517994,450032.512491536,450033.618412643,450035.121340714,450037.124503598,NaN,450038.627592108,NaN,450040.630545166,450041.40803483,450041.511369929,450042.514256065,450042.51441475,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.098765432098765,-1,0.691358024691358,-0.444444444444444,-0.493827160493827
6,8,1,2,1,2,1,1,2,1,1,1.23739193432266,0.888746731681749,1,1,15,10,5,450045.598931522,450046.602559063,450047.839950998,450048.945733,450050.448716888,450052.451808759,NaN,450053.955404008,NaN,450055.959268846,450056.848015577,450056.951495042,450057.954410693,450057.954567917,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,1.11111111111111,0.246913580246914
5,2,0,2,1,2,1,1,2,2,2,0.705380701925606,1.23859975097002,0,1,-5,-10,5,450058.1715839,450059.174512702,450059.879893404,450060.984780575,450062.488080372,450064.491320407,NaN,450065.993001794,NaN,450067.99466141,450069.23326116,450069.3368771,450070.339828112,450070.339989135,NaN,NaN,1,0.111111111111111,0.111111111111111,0.407407407407407,-0.395061728395062,-1,0.987654320987654,-1.11111111111111,0.246913580246914
10,3,0,2,1,2,1,1,2,2,2,0.672673214110546,0.731103426543996,0,1,-5,-10,5,450070.55725235,450071.560324933,450072.232998147,450073.338499017,450074.841351691,450076.844345954,NaN,450078.347310555,NaN,450080.350098499,450081.081201925,450081.184803253,450082.186198393,450082.186334576,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
9,6,0,1,2,2,2,2,1,2,1,0.824813106970396,0.715711873956025,1,1,15,10,5,450082.406663068,450083.408416784,450084.233229891,450085.33865624,450086.841800275,450088.844893607,NaN,450090.346708838,NaN,450092.349696965,450093.065408839,450093.168995262,450094.172109635,450094.172272411,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,0.222222222222222,-0.345679012345679
1,3,1,2,1,2,1,1,2,1,1,1.34515647403896,0.881585457362235,1,1,15,10,5,450094.388876923,450095.391788191,450096.736944665,450097.842621754,450099.346535542,450101.349537987,NaN,450102.852563374,NaN,450104.855519646,450105.737105103,450105.840550961,450106.843511032,450106.843669717,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
1,8,1,2,1,2,1,1,2,1,1,0.866348498209845,0.819204196974169,1,1,15,10,5,450109.618685593,450110.621746778,450111.488095276,450112.592529772,450114.095583506,450116.09867713,NaN,450117.602396872,NaN,450119.605778934,450120.424983131,450120.528683819,450121.53178621,450121.531945771,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
9,5,0,1,2,2,2,2,1,2,1,1.14596608822467,0.855399536609184,1,1,15,10,5,450121.749206357,450122.75235872,450123.898324808,450125.003873605,450126.506609969,450128.510094898,NaN,450130.013340339,NaN,450132.016554657,450132.871954194,450132.975419631,450133.978587483,450133.978744999,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,0.222222222222222,-0.345679012345679
10,2,0,2,1,2,1,1,2,2,2,0.913775392866228,0.940141331811901,0,1,-5,-10,5,450134.196642954,450135.199579061,450136.113354454,450137.219026867,450138.722004619,450140.725034827,NaN,450142.226758589,NaN,450144.229141492,450145.169282823,450145.273121448,450146.274845063,450146.274992351,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
9,8,0,2,1,2,1,1,2,2,2,1.29514590970939,0.769882143649738,0,1,-5,-10,5,450146.495149884,450147.496705463,450148.791851373,450149.89607575,450151.397658653,450153.399199621,NaN,450154.900687547,NaN,450156.90232203,450157.672204173,450157.775737994,450158.777465993,450158.777601299,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-0.222222222222222,-0.345679012345679
4,8,1,2,1,2,1,2,1,2,1,1.41153378685704,0.790735610877164,1,1,15,10,5,450158.996241244,450159.99780822,450161.409342007,450162.513591809,450164.015221763,450166.016806273,NaN,450167.518506948,NaN,450169.52132207,450170.312057681,450170.415680926,450171.417250532,450171.417395482,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
5,8,1,1,2,2,2,2,1,1,2,1.00851433293428,1.02405463438481,0,1,-5,-10,5,450174.903143509,450175.904700549,450176.913214882,450178.017692921,450179.519370509,450181.52100996,NaN,450183.023238708,NaN,450185.025429611,450186.049484245,450186.153023618,450187.154675636,450187.154810357,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,-1,0.987654320987654,-0.888888888888889,-0.197530864197531
3,4,1,1,2,2,2,1,2,2,2,0.976260397408623,0.745828385988716,0,1,-5,-10,5,450187.374197261,450188.375851324,450189.352111721,450190.456505596,450191.958165066,450193.959862964,NaN,450195.461578835,NaN,450197.463225008,450198.209053394,450198.312632511,450199.314186629,450199.314317551,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.098765432098765,-1,0.691358024691358,-0.444444444444444,-0.493827160493827
10,5,0,2,1,2,1,1,2,2,2,0.742874451680109,0.705708884343039,0,1,-5,-10,5,450199.53545145,450200.537056417,450201.279930868,450202.384285291,450203.885867026,450205.887464395,NaN,450207.388684924,NaN,450209.390358274,450210.096067158,450210.199899646,450211.201209161,450211.201324595,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
10,4,0,1,2,1,1,1,2,2,2,0.801747695775703,0.68843795376597,0,1,-5,-10,5,450211.421900904,450212.423189963,450213.224937658,450214.329005689,450215.830545633,450217.832202619,NaN,450219.333758636,NaN,450221.335423219,450222.023861173,450222.126525004,450223.128095487,450223.128240729,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
9,10,1,2,1,1,2,1,2,2,2,0.585317064309493,1.19329566787928,0,1,-5,-10,5,450223.349015175,450224.350585658,450224.935902722,450226.04024341,450227.541860505,450229.543497034,NaN,450231.045080522,NaN,450233.046693671,450234.239989339,450234.343514101,450235.345012401,450235.345158812,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-1.77777777777778,2.76543209876543
7,6,0,2,1,1,2,2,1,2,1,1.92937910975888,0.646529960038606,1,1,15,10,5,450239.606902294,450240.60852158,450242.53790069,450243.642546474,450245.144231952,450247.146591184,NaN,450248.648890945,NaN,450250.651218323,450251.297748283,450251.401312788,450252.403031728,450252.403180477,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
2,6,1,2,1,1,2,1,2,1,1,0.677259293675888,1.72971120820148,0,0,-15,-10,-5,450252.62581326,450253.627586848,450254.304846141,450255.409190336,450256.910708363,450258.912351613,NaN,450260.413955849,NaN,450262.415475191,450264.145186399,450264.248764348,450265.250243361,450265.2506221,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-0.222222222222222,-0.345679012345679
6,5,0,2,1,2,1,2,1,1,2,0.982569215644617,0.921069050731603,0,1,-5,-10,5,450265.472527212,450266.474084837,450267.456654053,450268.560767088,450270.062205918,450272.063811177,NaN,450273.56527777,NaN,450275.566719669,450276.487788719,450276.592357937,450277.593907671,450277.59405116,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,-1,0.987654320987654,-0.888888888888889,-0.197530864197531
4,7,1,1,2,2,2,2,1,1,2,1.37439539760817,0.728359026368707,0,1,-5,-10,5,450277.815755797,450278.817424472,450280.19181987,450281.296342329,450282.797974913,450284.799537505,NaN,450286.301039751,NaN,450288.303334106,450289.031693132,450289.135423044,450290.136985052,450290.137140523,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,-1,0.888888888888889,-0.666666666666667,-0.444444444444444
8,9,1,2,1,2,1,1,2,1,1,0.768368939054199,0.959054051316343,1,1,15,10,5,450290.359160776,450291.360751132,450292.129120071,450293.233349124,450294.735018529,450296.736672884,NaN,450298.239239166,NaN,450300.240966288,450301.20002034,450301.303719859,450302.305472114,450302.305618232,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.098765432098765,1,0.691358024691358,1.55555555555556,1.7283950617284
5,4,0,1,2,2,2,2,1,2,1,0.856794092804193,0.670920667238533,1,1,15,10,5,450308.181166944,450309.182972971,450310.039767064,450311.144512792,450312.646059166,450314.648331018,NaN,450316.150544862,NaN,450318.153085865,450318.824006532,450318.927430764,450319.928952151,450319.929097685,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,1.11111111111111,0.246913580246914
4,3,0,1,2,2,2,1,2,1,1,1.36798371188343,0.984381086775102,1,1,15,10,5,450320.151591948,450321.153394175,450322.521377887,450323.625890118,450325.127450519,450327.129063084,NaN,450328.63070122,NaN,450330.633033858,450331.617414945,450331.720888565,450332.722464601,450332.722582372,NaN,NaN,1,-0.333333333333333,-0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,1.33333333333333,0.888888888888889
2,1,0,2,1,2,1,1,2,2,2,1.21223410422681,0.769278965948615,0,1,-5,-10,5,450332.946129566,450333.947714661,450335.159948765,450336.26439495,450337.766052374,450339.768203825,NaN,450341.27001292,NaN,450343.272436443,450344.041715409,450344.145240463,450345.146564298,450345.14665606,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-1.77777777777778,2.76543209876543
2,9,1,2,1,2,1,2,1,2,1,0.686553900130093,0.625409972388297,1,1,15,10,5,450345.368957154,450346.370499875,450347.057053775,450348.161437714,450349.663023247,450351.664714424,NaN,450353.166240926,NaN,450355.167841217,450355.793251189,450355.896068444,450356.897547457,450356.897615256,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,0.222222222222222,-0.345679012345679
1,6,1,1,2,2,2,1,2,2,2,0.925288956903387,0.766194986004848,0,1,-5,-10,5,450357.122206613,450358.123870028,450359.049158985,450360.154097006,450361.655608603,450363.658633843,NaN,450365.160355851,NaN,450367.162878444,450367.92907343,450368.032608419,450369.034086555,450369.034231213,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
8,1,0,1,2,2,2,2,1,2,1,0.967036512447521,0.579661104129627,1,1,15,10,5,450375.657078849,450376.65847662,450377.625513132,450378.730572724,450380.233104229,450382.235532721,NaN,450383.737945286,NaN,450385.740209248,450386.319870352,450386.423332282,450387.425025505,450387.42512019,NaN,NaN,1,0.555555555555556,0.555555555555556,0.407407407407407,-0.098765432098765,1,0.691358024691358,0.444444444444444,-0.493827160493827
3,9,1,1,2,2,2,2,1,1,2,2.0503513130825,1.02243388642091,0,1,-5,-10,5,450387.652915344,450388.654712019,450390.705063332,450391.80996044,450393.311749078,450395.313282155,NaN,450396.814939871,NaN,450398.817246207,450399.839680094,450399.943542097,450400.944944836,450400.945050918,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.098765432098765,-1,0.691358024691358,-0.444444444444444,-0.493827160493827
6,9,1,1,2,2,2,2,1,1,2,0.566294463525992,1.03080852993298,0,1,-5,-10,5,450401.168770239,450402.1708498,450402.737144263,450403.841425335,450405.344577844,450407.345957204,NaN,450408.84746997,NaN,450410.848842317,450411.879650847,450411.983246329,450412.98608746,450412.986255497,NaN,NaN,1,0.111111111111111,0.111111111111111,0.407407407407407,-0.395061728395062,-1,0.987654320987654,-1.11111111111111,0.246913580246914
4,6,1,2,1,2,1,2,1,2,1,0.728577912028413,0.641315862594638,1,1,15,10,5,450413.213508551,450414.216161481,450414.944739393,450416.050326473,450417.551962271,450419.553575421,NaN,450421.055341264,NaN,450423.05679193,450423.698107793,450423.801649504,450424.803251841,450424.803436243,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
2,4,1,1,2,2,2,2,1,1,2,0.963615290645976,0.947436450805981,0,1,-5,-10,5,450425.027606486,450426.029268732,450426.992884022,450428.098355376,450429.600698681,450431.603731519,NaN,450433.106767426,NaN,450435.109690968,450436.057127419,450436.160655102,450437.161935978,450437.162026572,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-0.222222222222222,-0.345679012345679
9,3,0,2,1,2,1,2,1,1,2,0.785480015794747,0.857052138308063,0,1,-5,-10,5,450440.980986751,450441.98256191,450442.768041926,450443.872669006,450445.374324384,450447.376098849,NaN,450448.878526318,NaN,450450.88075638,450451.737808519,450451.841359581,450452.842785407,450452.842907562,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-0.222222222222222,-0.345679012345679
7,4,0,1,2,2,2,1,2,1,1,0.834876881912351,0.885350934579037,1,1,15,10,5,450453.067309257,450454.068778626,450454.903655508,450456.008443904,450457.509867538,450459.512894239,NaN,450461.015793671,NaN,450463.018865377,450463.904216312,450464.007789292,450465.010707281,450465.010865674,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
9,1,0,1,2,2,2,1,2,1,1,1.14434095675824,0.816864545398857,1,1,15,10,5,450465.237804281,450466.240846471,450467.385187428,450468.490631604,450469.993775638,450471.996806139,NaN,450473.499604749,NaN,450475.503179103,450476.320043649,450476.423460867,450477.426315148,450477.426474125,NaN,NaN,1,0.777777777777778,0.777777777777778,0.407407407407407,0.197530864197531,1,0.395061728395062,0.222222222222222,-0.345679012345679
5,1,0,1,2,2,2,1,2,1,1,0.777430340123829,2.12835557793733,1,1,15,10,5,450477.653014997,450478.656289516,450479.433719856,450480.539214297,450482.042301053,450484.045317818,NaN,450485.54844315,NaN,450487.551531221,450489.679886799,450489.78374851,450490.786645458,450490.786803266,NaN,NaN,1,-0.111111111111111,-0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,1.11111111111111,0.246913580246914
3,8,1,1,2,2,2,1,2,2,2,0.792104450287297,0.659243450325448,0,1,-5,-10,5,450491.013003682,450492.015876959,450492.807981409,450493.913570242,450495.416747884,450497.419727536,NaN,450498.92267168,NaN,450500.925735203,450501.584978654,450501.688373077,450502.691573367,450502.69173176,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.098765432098765,-1,0.691358024691358,-0.444444444444444,-0.493827160493827
1,5,1,1,2,2,2,1,2,2,2,0.898528789926786,0.569703411310911,0,1,-5,-10,5,450506.482147371,450507.485106566,450508.383635356,450509.489743495,450510.992833758,450512.995911893,NaN,450514.499913059,NaN,450516.50360577,450517.073309181,450517.176940901,450518.179893082,450518.180051182,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
7,5,0,1,2,2,2,2,1,2,1,0.742964168486651,0.600668288243469,1,1,15,10,5,450518.406870557,450519.410026719,450520.152990888,450521.258994406,450522.762077071,450524.765260411,NaN,450526.268275861,NaN,450528.271294088,450528.871962376,450528.974927211,450529.977964725,450529.978122533,NaN,NaN,1,0.333333333333333,0.333333333333333,0.407407407407407,-0.296296296296296,1,0.888888888888889,0.666666666666667,-0.444444444444445
3,5,1,1,2,2,2,1,2,2,2,0.712161775561981,0.724108727474231,0,1,-5,-10,5,450530.204406529,450531.207509212,450531.919670988,450533.025234396,450534.528308878,450536.531166374,NaN,450538.034122208,NaN,450540.036993147,450540.761101875,450540.864837632,450541.867938853,450541.868097831,NaN,NaN,1,-0.555555555555556,-0.555555555555556,0.407407407407407,-0.098765432098765,-1,0.691358024691358,-0.444444444444444,-0.493827160493827
2,5,1,1,2,2,2,1,2,2,2,1.1097765933373,0.928857174003497,0,1,-5,-10,5,450542.095819341,450543.098984855,450544.208761449,450545.314150099,450546.817381221,450548.820343338,NaN,450550.32325066,NaN,450552.327067279,450553.255924453,450553.359592411,450554.362445523,450554.362604793,NaN,NaN,1,-0.777777777777778,-0.777777777777778,0.407407407407407,0.197530864197531,-1,0.395061728395062,-0.222222222222222,-0.345679012345679
5,9,1,2,1,2,1,1,2,1,1,0.873908968642354,0.890764630050398,1,1,15,10,5,450554.588045099,450555.591107454,450556.465016422,450557.570999776,450559.074084194,450561.077440539,NaN,450562.580252008,NaN,450564.583122947,450565.473887577,450565.577278494,450566.580238857,450566.580410108,NaN,NaN,1,0.111111111111111,0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,0.888888888888889,-0.197530864197531
1,7,1,2,1,2,1,2,1,2,1,0.754522737115622,1.21020217851037,1,1,15,10,5,450569.659319432,450570.66239143,450571.416914167,450572.522554727,450574.02593898,450576.028901974,NaN,450577.532484657,NaN,450579.534871359,450580.745073537,450580.84862197,450581.851740434,450581.851899995,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
5,10,1,2,1,2,1,2,1,2,1,0.556562962359749,0.707979275670368,1,1,15,10,5,450582.080097268,450583.083048572,450583.639611535,450584.745296514,450586.248309919,450588.251274374,NaN,450589.754474226,NaN,450591.757378772,450592.465358048,450592.568849786,450593.571821547,450593.571980232,NaN,NaN,1,0.111111111111111,0.111111111111111,0.407407407407407,-0.395061728395062,1,0.987654320987654,0.888888888888889,-0.197530864197531
1,4,1,2,1,2,1,2,1,2,1,0.811525954923127,0.593925205408596,1,1,15,10,5,450593.800932354,450594.804066306,450595.615592261,450596.721571523,450598.224712344,450600.227587958,NaN,450601.730725564,NaN,450603.73385221,450604.327777416,450604.431227364,450605.434056513,450605.43421286,NaN,NaN,1,1,1,0.407407407407407,0.592592592592593,1,0,0,0
10,9,0,2,1,2,1,2,1,1,2,0.884737236308865,0.922588100016583,0,1,-5,-10,5,450605.663985292,450606.666958807,450607.551696043,450608.657254483,450610.160271979,450612.163254261,NaN,450613.666165675,NaN,450615.669240303,450616.591828403,450616.695269,450617.698438898,450617.69859992,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
1,2,1,1,2,2,2,1,2,2,2,0.519153669185471,1.61771682614926,0,1,-5,-10,5,450617.927105212,450618.930122854,450619.449276523,450620.555420315,450622.058176258,450624.0611939,NaN,450625.564411871,NaN,450627.567573002,450629.185289828,450629.288915703,450630.29185298,450630.292010788,NaN,NaN,1,-1,-1,0.407407407407407,0.592592592592593,-1,0,0,0
8,5,0,1,2,NaN,-1,NaN,NaN,NaN,NaN,7.09995888220146,NaN,NaN,NaN,-10,NaN,NaN,450674.659842537,450675.662697987,450682.762656869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.555555555555556,0.555555555555556,0.407407407407407,-0.098765432098765,NaN,0.691358024691358,NaN,NaN
